Complaint_ID,Complaint_Date,Complaint_Time,Complaint_Channel,Complainant_Age,Complainant_Gender,Complainant_State,Complainant_District,Complainant_City,Complainant_Pincode,Complainant_ID_Type,Incident_Date,Incident_Time,Incident_Type,Fraud_Type,Incident_Description,Incident_State,Incident_District,Incident_City,Incident_Location,Transaction_ID,Transaction_Amount,Payment_Mode,Bank_Name,ATM_ID,ATM_Location,Evidence_Available,Bank_Statement_Available,Transaction_Receipt_Available,Screenshot_Available
CMP_20260913_00873,2026-09-13,17:13:24,Cyber Cell Desk,21,Female,Jharkhand,Dhanbad,Dhanbad,849530,Driving License,2026-09-13,04:13:24,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Dhanbad,Jharkhand,Dhanbad,Dhanbad,Dhanbad Commercial Sector,TXN_20260913_051817,25000.0,UPI,Punjab National Bank,ATM_DHA_0175,"Market Kiosk, Dhanbad",1,1,1,0
CMP_20260913_02805,2026-09-13,17:23:03,Bank Helpline,34,Female,Rajasthan,Alwar,Alwar,303035,Voter ID,2026-09-13,14:23:03,Financial Cyber-Fraud,Vishing / Customer Care Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260913_057613,15000.0,UPI,State Bank of India,ATM_ALW_0359,"Commercial Area Kiosk, Alwar",1,1,1,1
CMP_20260913_01569,2026-09-13,17:59:15,Online Grievance,41,Male,West Bengal,Kolkata,Kolkata,482872,Govt Employee ID,2026-09-11,22:59:15,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260911_053905,95000.0,UPI,ICICI Bank,ATM_KOL_0109,"Market Kiosk, Kolkata",1,1,1,0
CMP_20260913_00228,2026-09-13,18:22:21,NCRP 1930 Portal,67,Female,Haryana,Gurugram,Gurgaon/Gurugram,499819,Driving License,2026-09-12,04:22:21,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Gurgaon/Gurugram,Haryana,Gurugram,Gurgaon/Gurugram,Gurgaon/Gurugram Commercial Sector,TXN_20260912_049882,49000.0,UPI,State Bank of India,ATM_GUR_0425,"Residential Kiosk, Gurgaon/Gurugram",1,1,1,1
CMP_20260913_02468,2026-09-13,19:38:48,Bank Helpline,23,Male,Haryana,Faridabad,Faridabad,279387,Ration Card,2026-09-13,01:38:48,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Faridabad,Haryana,Faridabad,Faridabad,Faridabad Commercial Sector,TXN_20260913_056602,49000.0,UPI,HDFC Bank,ATM_FAR_0217,"Highway Kiosk, Faridabad",1,1,1,1
CMP_20260913_01416,2026-09-13,20:40:43,Cyber Cell Desk,27,Female,Delhi,Central Delhi,Delhi,246507,Driving License,2026-09-12,23:40:43,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260912_053446,75000.0,UPI,HDFC Bank,ATM_DEL_0395,"Market Kiosk, Delhi",1,1,1,0
CMP_20260913_01116,2026-09-13,21:03:48,Police Station,30,Female,West Bengal,Kolkata,Kolkata,503609,Voter ID,2026-09-11,23:03:48,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260911_052546,95000.0,UPI,Bank of Baroda,ATM_KOL_0232,"Market Kiosk, Kolkata",1,1,1,1
CMP_20260913_00736,2026-09-13,22:44:42,Police Station,58,Male,Rajasthan,Bharatpur,Kaman,697395,Voter ID,2026-09-12,01:44:42,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Kaman,Rajasthan,Bharatpur,Kaman,Kaman Commercial Sector,TXN_20260912_051406,75000.0,UPI,Bank of Baroda,ATM_KAM_0272,"Shopping Mall Kiosk, Kaman",1,1,1,1
CMP_20260914_01920,2026-09-14,00:09:23,Cyber Cell Desk,61,Male,Jharkhand,Dhanbad,Dhanbad,515564,Voter ID,2026-09-12,04:09:23,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Dhanbad,Jharkhand,Dhanbad,Dhanbad,Dhanbad Commercial Sector,TXN_20260912_054958,75000.0,UPI,Punjab National Bank,ATM_DHA_0568,"Market Kiosk, Dhanbad",1,1,1,1
CMP_20260914_01704,2026-09-14,00:52:35,Online Grievance,58,Female,West Bengal,Kolkata,Kolkata,542948,Driving License,2026-09-12,15:52:35,Financial Cyber-Fraud,Vishing / Customer Care Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260912_054310,75000.0,UPI,HDFC Bank,ATM_KOL_0341,"Bus Stand Kiosk, Kolkata",1,1,1,0
CMP_20260914_00589,2026-09-14,02:18:08,NCRP 1930 Portal,64,Male,West Bengal,Kolkata,Kolkata,765071,Passport,2026-09-13,10:18:08,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260913_050965,25000.0,UPI,Axis Bank,ATM_KOL_0248,"Market Kiosk, Kolkata",1,1,1,0
CMP_20260914_01462,2026-09-14,02:37:43,Police Station,53,Male,Bihar,Patna,Patna,650248,Passport,2026-09-13,01:37:43,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260913_053584,95000.0,UPI,ICICI Bank,ATM_PAT_0354,"Market Kiosk, Patna",1,1,1,1
CMP_20260914_01393,2026-09-14,04:40:47,Cyber Cell Desk,31,Female,Rajasthan,Bharatpur,Kaman,773494,Voter ID,2026-09-12,17:40:47,Financial Cyber-Fraud,OTP / SIM-Swap Fraud,Victim reported unauthorized transfer followed by ATM cashout ring in Kaman,Rajasthan,Bharatpur,Kaman,Kaman Commercial Sector,TXN_20260912_053377,25000.0,UPI,Bank of Baroda,ATM_KAM_0029,"Commercial Area Kiosk, Kaman",1,1,0,0
CMP_20260914_02830,2026-09-14,04:44:50,Online Grievance,40,Male,Rajasthan,Alwar,Alwar,759260,Govt Employee ID,2026-09-12,10:44:50,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260912_057688,15000.0,UPI,State Bank of India,ATM_ALW_0483,"Commercial Area Kiosk, Alwar",1,1,1,0
CMP_20260914_00528,2026-09-14,05:41:27,Bank Helpline,71,Male,Delhi,Central Delhi,Delhi,531047,Ration Card,2026-09-13,15:41:27,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260913_050782,15000.0,UPI,State Bank of India,ATM_DEL_0261,"Educational Area Kiosk, Delhi",1,1,0,1
CMP_20260914_02119,2026-09-14,06:49:04,Online Grievance,26,Female,Haryana,Gurugram,Gurgaon/Gurugram,737343,Voter ID,2026-09-14,04:49:04,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Gurgaon/Gurugram,Haryana,Gurugram,Gurgaon/Gurugram,Gurgaon/Gurugram Commercial Sector,TXN_20260914_055555,49000.0,UPI,ICICI Bank,ATM_GUR_0082,"Railway Station Kiosk, Gurgaon/Gurugram",1,1,0,1
CMP_20260914_02197,2026-09-14,07:12:33,NCRP 1930 Portal,45,Female,Bihar,Nalanda,Nalanda,356696,Passport,2026-09-13,16:12:33,Financial Cyber-Fraud,Vishing / Customer Care Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Nalanda,Bihar,Nalanda,Nalanda,Nalanda Commercial Sector,TXN_20260913_055789,75000.0,UPI,Bank of Baroda,ATM_NAL_0583,"Market Kiosk, Nalanda",1,1,1,1
CMP_20260914_03021,2026-09-14,07:24:16,Cyber Cell Desk,23,Male,Bihar,Patna,Patna,386009,Ration Card,2026-09-13,00:24:16,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260913_058261,95000.0,UPI,Canara Bank,ATM_PAT_0006,"Residential Kiosk, Patna",1,1,1,1
CMP_20260914_01802,2026-09-14,07:53:54,Online Grievance,33,Male,Delhi,Central Delhi,Delhi,847873,Govt Employee ID,2026-09-13,02:53:54,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260913_054604,25000.0,UPI,State Bank of India,ATM_DEL_0065,"Railway Station Kiosk, Delhi",1,1,1,0
CMP_20260914_02702,2026-09-14,08:24:27,Police Station,23,Male,Bihar,Patna,Patna,412337,Voter ID,2026-09-14,00:24:27,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260914_057304,95000.0,UPI,State Bank of India,ATM_PAT_0152,"Market Kiosk, Patna",1,1,1,0
CMP_20260914_01771,2026-09-14,09:22:02,Bank Helpline,42,Male,Delhi,Central Delhi,Delhi,759155,Driving License,2026-09-14,01:22:02,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260914_054511,49000.0,UPI,Union Bank of India,ATM_DEL_0331,"Commercial Area Kiosk, Delhi",1,1,0,1
CMP_20260914_02550,2026-09-14,10:15:51,Bank Helpline,53,Female,Rajasthan,Alwar,Alwar,525131,Ration Card,2026-09-14,05:15:51,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260914_056848,75000.0,UPI,Axis Bank,ATM_ALW_0580,"Bus Stand Kiosk, Alwar",1,1,1,1
CMP_20260914_01194,2026-09-14,11:05:01,Online Grievance,30,Male,Rajasthan,Alwar,Alwar,634786,Voter ID,2026-09-13,16:05:01,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260913_052780,15000.0,UPI,HDFC Bank,ATM_ALW_0278,"Commercial Area Kiosk, Alwar",1,1,1,1
CMP_20260914_02297,2026-09-14,11:09:25,NCRP 1930 Portal,34,Male,Delhi,Central Delhi,Delhi,238351,Ration Card,2026-09-12,13:09:25,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260912_056089,15000.0,UPI,Kotak Mahindra Bank,ATM_DEL_0538,"Railway Station Kiosk, Delhi",1,1,1,0
CMP_20260914_02439,2026-09-14,13:25:28,Cyber Cell Desk,59,Male,Rajasthan,Bharatpur,Kaman,563549,Voter ID,2026-09-14,05:25:28,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Kaman,Rajasthan,Bharatpur,Kaman,Kaman Commercial Sector,TXN_20260914_056515,95000.0,UPI,HDFC Bank,ATM_KAM_0411,"Shopping Mall Kiosk, Kaman",1,1,1,1
CMP_20260914_01827,2026-09-14,13:35:45,NCRP 1930 Portal,68,Female,Jharkhand,Dumka,Dumka,179698,Govt Employee ID,2026-09-13,00:35:45,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Dumka,Jharkhand,Dumka,Dumka,Dumka Commercial Sector,TXN_20260913_054679,95000.0,UPI,Canara Bank,ATM_DUM_0283,"Commercial Area Kiosk, Dumka",1,1,1,1
CMP_20260914_00286,2026-09-14,13:44:26,Police Station,31,Male,West Bengal,Howrah,Howrah,841888,Passport,2026-09-12,17:44:26,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Howrah,West Bengal,Howrah,Howrah,Howrah Commercial Sector,TXN_20260912_050056,95000.0,UPI,State Bank of India,ATM_HOW_0116,"Commercial Area Kiosk, Howrah",1,1,0,1
CMP_20260914_01015,2026-09-14,13:47:54,Cyber Cell Desk,68,Male,Bihar,Patna,Patna,751949,Ration Card,2026-09-14,01:47:54,Financial Cyber-Fraud,Vishing / Customer Care Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260914_052243,75000.0,UPI,State Bank of India,ATM_PAT_0561,"Railway Station Kiosk, Patna",1,1,1,1
CMP_20260914_01610,2026-09-14,14:14:04,Online Grievance,50,Male,Jharkhand,Dhanbad,Dhanbad,519809,Passport,2026-09-14,00:14:04,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Dhanbad,Jharkhand,Dhanbad,Dhanbad,Dhanbad Commercial Sector,TXN_20260914_054028,25000.0,UPI,Punjab National Bank,ATM_DHA_0175,"Market Kiosk, Dhanbad",1,1,1,1
CMP_20260914_00978,2026-09-14,14:49:18,Cyber Cell Desk,50,Male,Bihar,Nalanda,Nalanda,303090,Ration Card,2026-09-13,12:49:18,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Nalanda,Bihar,Nalanda,Nalanda,Nalanda Commercial Sector,TXN_20260913_052132,49000.0,UPI,State Bank of India,ATM_NAL_0518,"Market Kiosk, Nalanda",1,1,0,1
CMP_20260914_02784,2026-09-14,14:49:51,NCRP 1930 Portal,36,Female,West Bengal,Kolkata,Kolkata,160197,Driving License,2026-09-13,01:49:51,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260913_057550,75000.0,UPI,Axis Bank,ATM_KOL_0472,"Commercial Area Kiosk, Kolkata",1,1,1,0
CMP_20260914_00776,2026-09-14,15:04:34,NCRP 1930 Portal,36,Female,Rajasthan,Alwar,Alwar,415851,Passport,2026-09-12,23:04:34,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260912_051526,95000.0,UPI,HDFC Bank,ATM_ALW_0234,"Bus Stand Kiosk, Alwar",1,1,0,1
CMP_20260914_00912,2026-09-14,15:23:27,NCRP 1930 Portal,39,Male,Rajasthan,Alwar,Alwar,590114,Ration Card,2026-09-12,23:23:27,Financial Cyber-Fraud,OTP / SIM-Swap Fraud,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260912_051934,49000.0,UPI,Axis Bank,ATM_ALW_0580,"Bus Stand Kiosk, Alwar",1,1,0,1
CMP_20260914_01308,2026-09-14,15:34:12,NCRP 1930 Portal,48,Male,Uttar Pradesh,Agra,Agra,279743,Govt Employee ID,2026-09-14,03:34:12,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Agra,Uttar Pradesh,Agra,Agra,Agra Commercial Sector,TXN_20260914_053122,75000.0,UPI,ICICI Bank,ATM_AGR_0103,"Commercial Area Kiosk, Agra",1,1,1,0
CMP_20260914_01717,2026-09-14,15:38:52,Online Grievance,33,Female,West Bengal,Kolkata,Kolkata,488039,Voter ID,2026-09-13,14:38:52,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260913_054349,75000.0,UPI,Kotak Mahindra Bank,ATM_KOL_0308,"Market Kiosk, Kolkata",1,1,1,1
CMP_20260914_01024,2026-09-14,17:06:58,NCRP 1930 Portal,32,Male,Rajasthan,Bharatpur,Bharatpur,120115,Passport,2026-09-13,17:06:58,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Bharatpur,Rajasthan,Bharatpur,Bharatpur,Bharatpur Commercial Sector,TXN_20260913_052270,95000.0,UPI,Punjab National Bank,ATM_BHA_0119,"Railway Station Kiosk, Bharatpur",1,1,0,1
CMP_20260914_01249,2026-09-14,17:19:39,Bank Helpline,30,Male,Rajasthan,Jaipur,Jaipur,442235,Govt Employee ID,2026-09-13,01:19:39,Financial Cyber-Fraud,OTP / SIM-Swap Fraud,Victim reported unauthorized transfer followed by ATM cashout ring in Jaipur,Rajasthan,Jaipur,Jaipur,Jaipur Commercial Sector,TXN_20260913_052945,95000.0,UPI,Punjab National Bank,ATM_JAI_0476,"Commercial Area Kiosk, Jaipur",1,1,1,1
CMP_20260914_01035,2026-09-14,17:36:24,Cyber Cell Desk,66,Female,Delhi,Central Delhi,Delhi,261610,Govt Employee ID,2026-09-13,05:36:24,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260913_052303,25000.0,UPI,Punjab National Bank,ATM_DEL_0208,"Market Kiosk, Delhi",1,1,0,0
CMP_20260914_00629,2026-09-14,17:48:52,Police Station,51,Male,West Bengal,Kolkata,Kolkata,158236,Voter ID,2026-09-13,02:48:52,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260913_051085,75000.0,UPI,HDFC Bank,ATM_KOL_0199,"Market Kiosk, Kolkata",1,1,1,0
CMP_20260914_02726,2026-09-14,18:51:59,Cyber Cell Desk,41,Male,Rajasthan,Alwar,Alwar,160048,Govt Employee ID,2026-09-13,12:51:59,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260913_057376,25000.0,UPI,State Bank of India,ATM_ALW_0554,"Educational Area Kiosk, Alwar",1,1,1,1
CMP_20260914_01459,2026-09-14,20:11:59,Cyber Cell Desk,39,Male,Rajasthan,Alwar,Alwar,289521,Passport,2026-09-14,19:11:59,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260914_053575,49000.0,UPI,State Bank of India,ATM_ALW_0554,"Educational Area Kiosk, Alwar",1,1,1,1
CMP_20260914_01335,2026-09-14,21:30:59,Online Grievance,25,Male,Rajasthan,Bharatpur,Kaman,134605,Passport,2026-09-13,04:30:59,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Kaman,Rajasthan,Bharatpur,Kaman,Kaman Commercial Sector,TXN_20260913_053203,25000.0,UPI,State Bank of India,ATM_KAM_0153,"Shopping Mall Kiosk, Kaman",1,1,0,1
CMP_20260914_01888,2026-09-14,22:18:37,NCRP 1930 Portal,64,Male,Bihar,Patna,Patna,619371,Ration Card,2026-09-13,14:18:37,Financial Cyber-Fraud,OTP / SIM-Swap Fraud,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260913_054862,15000.0,UPI,State Bank of India,ATM_PAT_0043,"Railway Station Kiosk, Patna",1,1,1,1
CMP_20260915_01193,2026-09-15,00:42:00,Bank Helpline,35,Male,Bihar,Patna,Patna,826117,Voter ID,2026-09-14,19:42:00,Financial Cyber-Fraud,OTP / SIM-Swap Fraud,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260914_052777,49000.0,UPI,HDFC Bank,ATM_PAT_0462,"Residential Kiosk, Patna",1,1,0,1
CMP_20260915_02344,2026-09-15,01:26:25,Online Grievance,23,Female,Delhi,Central Delhi,Delhi,133197,Passport,2026-09-13,12:26:25,Financial Cyber-Fraud,OTP / SIM-Swap Fraud,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260913_056230,25000.0,UPI,State Bank of India,ATM_DEL_0406,"Highway Kiosk, Delhi",1,1,1,1
CMP_20260915_00050,2026-09-15,02:32:43,NCRP 1930 Portal,36,Male,Jharkhand,Dhanbad,Dhanbad,695336,Govt Employee ID,2026-09-13,22:32:43,Financial Cyber-Fraud,Vishing / Customer Care Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Dhanbad,Jharkhand,Dhanbad,Dhanbad,Dhanbad Commercial Sector,TXN_20260913_049348,15000.0,UPI,Axis Bank,ATM_DHA_0292,"Commercial Area Kiosk, Dhanbad",1,1,1,1
CMP_20260915_02095,2026-09-15,03:55:02,Police Station,42,Male,Delhi,Central Delhi,Delhi,286749,Voter ID,2026-09-14,11:55:02,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260914_055483,25000.0,UPI,State Bank of India,ATM_DEL_0135,"Railway Station Kiosk, Delhi",1,1,1,1
CMP_20260915_01682,2026-09-15,05:08:06,Bank Helpline,43,Male,Rajasthan,Alwar,Alwar,495413,Passport,2026-09-13,15:08:06,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260913_054244,95000.0,UPI,State Bank of India,ATM_ALW_0559,"Railway Station Kiosk, Alwar",1,1,1,1
CMP_20260915_02969,2026-09-15,06:05:06,Online Grievance,35,Other,Jharkhand,Deoghar,Deoghar,338926,Passport,2026-09-15,02:05:06,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Deoghar,Jharkhand,Deoghar,Deoghar,Deoghar Commercial Sector,TXN_20260915_058105,75000.0,UPI,HDFC Bank,ATM_DEO_0276,"Bus Stand Kiosk, Deoghar",1,1,0,1
CMP_20260915_01248,2026-09-15,06:11:28,Bank Helpline,39,Male,Uttar Pradesh,Agra,Agra,158485,Govt Employee ID,2026-09-14,19:11:28,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Agra,Uttar Pradesh,Agra,Agra,Agra Commercial Sector,TXN_20260914_052942,25000.0,UPI,Axis Bank,ATM_AGR_0284,"Bus Stand Kiosk, Agra",1,1,0,0
CMP_20260915_02887,2026-09-15,07:09:48,Bank Helpline,30,Male,Delhi,Central Delhi,Delhi,379824,Ration Card,2026-09-14,00:09:48,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260914_057859,75000.0,UPI,HDFC Bank,ATM_DEL_0012,"Market Kiosk, Delhi",1,1,1,1
CMP_20260915_01699,2026-09-15,08:22:57,Bank Helpline,43,Male,Rajasthan,Bharatpur,Kaman,522154,Ration Card,2026-09-14,00:22:57,Financial Cyber-Fraud,OTP / SIM-Swap Fraud,Victim reported unauthorized transfer followed by ATM cashout ring in Kaman,Rajasthan,Bharatpur,Kaman,Kaman Commercial Sector,TXN_20260914_054295,25000.0,UPI,Kotak Mahindra Bank,ATM_KAM_0459,"Shopping Mall Kiosk, Kaman",1,1,1,1
CMP_20260915_00530,2026-09-15,11:41:56,Cyber Cell Desk,37,Male,Rajasthan,Jaipur,Jaipur,367834,Voter ID,2026-09-15,02:41:56,Financial Cyber-Fraud,OTP / SIM-Swap Fraud,Victim reported unauthorized transfer followed by ATM cashout ring in Jaipur,Rajasthan,Jaipur,Jaipur,Jaipur Commercial Sector,TXN_20260915_050788,95000.0,UPI,Punjab National Bank,ATM_JAI_0193,"Commercial Area Kiosk, Jaipur",1,1,1,0
CMP_20260915_02406,2026-09-15,14:07:08,Online Grievance,63,Male,Rajasthan,Bharatpur,Kaman,149762,Ration Card,2026-09-14,04:07:08,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Kaman,Rajasthan,Bharatpur,Kaman,Kaman Commercial Sector,TXN_20260914_056416,25000.0,UPI,Canara Bank,ATM_KAM_0434,"Market Kiosk, Kaman",1,1,1,0
CMP_20260915_02001,2026-09-15,15:39:26,Online Grievance,25,Male,Jharkhand,Deoghar,Deoghar,829106,Voter ID,2026-09-15,05:39:26,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Deoghar,Jharkhand,Deoghar,Deoghar,Deoghar Commercial Sector,TXN_20260915_055201,25000.0,UPI,State Bank of India,ATM_DEO_0087,"Market Kiosk, Deoghar",1,1,0,1
CMP_20260915_01599,2026-09-15,16:53:09,Police Station,68,Male,Bihar,Patna,Patna,768323,Driving License,2026-09-15,14:53:09,Financial Cyber-Fraud,OTP / SIM-Swap Fraud,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260915_053995,49000.0,UPI,ICICI Bank,ATM_PAT_0289,"Commercial Area Kiosk, Patna",1,1,1,0
CMP_20260915_02059,2026-09-15,17:07:51,NCRP 1930 Portal,32,Female,West Bengal,Kolkata,Kolkata,808586,Govt Employee ID,2026-09-14,04:07:51,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260914_055375,75000.0,UPI,ICICI Bank,ATM_KOL_0448,"Railway Station Kiosk, Kolkata",1,1,1,1
CMP_20260915_00632,2026-09-15,19:17:11,Bank Helpline,23,Female,Delhi,Central Delhi,Delhi,772880,Voter ID,2026-09-15,15:17:11,Financial Cyber-Fraud,OTP / SIM-Swap Fraud,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260915_051094,25000.0,UPI,Punjab National Bank,ATM_DEL_0066,"Market Kiosk, Delhi",1,1,1,1
CMP_20260915_02766,2026-09-15,22:25:16,Cyber Cell Desk,39,Male,Delhi,Central Delhi,Delhi,473126,Ration Card,2026-09-14,10:25:16,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260914_057496,15000.0,UPI,Axis Bank,ATM_DEL_0578,"Market Kiosk, Delhi",1,1,0,1
CMP_20260915_00106,2026-09-15,23:08:36,Cyber Cell Desk,60,Female,Rajasthan,Alwar,Alwar,234066,Voter ID,2026-09-15,15:08:36,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260915_049516,75000.0,UPI,HDFC Bank,ATM_ALW_0329,"Market Kiosk, Alwar",1,1,1,1
